text,class
Wysokość opłat za przedszkole może być zmieniona w przypadku zmiany kosztów utrzymania przedszkola.,KLAUZULA_ABUZYWNA
"Osoba, która nie zastosuje się do Regulaminu nie zostanie dopuszczona do korzystania z atrakcji bez zwrotu kosztów zakupu biletu.",KLAUZULA_ABUZYWNA
Rozpoczęcie korzystania z parkingu oznacza akceptację Regulaminu,KLAUZULA_ABUZYWNA
"Uznaje się, że osoby wchodzące, które zarejestrowały swój pobyt w kasie, zapoznały się i zaakceptowały obowiązujący Regulamin, cennik oraz zakres aktualnie dostępnych usług.",KLAUZULA_ABUZYWNA
"Kredytobiorca oświadcza, że przed zawarciem Umowy kredytu otrzymał: 1) Regulamin, 2) wyciąg z Taryfy, 3) pełnomocnictwo do dysponowania środkami na rachunku bankowym; 4) wzór Oświadczenia o odstąpieniu od Umowy kredytu, 5) Formularz informacyjny dotyczący kredytu, 6) Wzór weksla własnego in blanco Kredytobiorcy wraz z deklaracją wekslową stanowiące załącznik do Umowy kredytu oraz wzór Umowy kredytu.",KLAUZULA_ABUZYWNA
"Ze względu na dużą różnorodność asortymentu, kolorystyki, wymiarów, może się zdarzyć, że wybrany asortyment nie jest już produkowany lub termin dostawy jest bardzo długi za co Zleceniobiorca nie ponosi odpowiedzialności. W takim przypadku należy dokonać zmiany asortymentu na inny.",KLAUZULA_ABUZYWNA
"W przypadku nieobecności dziecka, odliczona zostanie stawka za wyżywienie liczona od drugiego dnia nieobecności.",KLAUZULA_ABUZYWNA
"W przypadku wypowiedzenia Umowy zawartej na czas oznaczony przez Odbiorcę z przyczyn innych niż przewidziane w Rozdziale 7 OWU, Odbiorca zapłaci Sprzedawcy opłatę jednorazową wynoszącą 20 zł (słownie: dwadzieścia złotych) za każdy miesiąc, o jaki został skrócony okres obowiązywania Umowy. W przypadku wypowiedzenia Umowy zgodnie z niniejszym punktem okres wypowiedzenia wynosi 1 miesiąc ze skutkiem na koniec miesiąca kalendarzowego, o ile Odbiorca nie wskazał późniejszego terminu rozwiązania Umowy.",KLAUZULA_ABUZYWNA
"Pływalnia nie ponosi odpowiedzialności za pozostawione bez odpowiedniego nadzoru (w szatni) lub zgubione na terenie obiektu przedmioty, w tym przedmioty wartościowe.",KLAUZULA_ABUZYWNA
"Wobec powyższego – stosownie do treści art. 101 Kodeksu cywilnego – z przyczyn uzasadnionych treścią tego stosunku prawnego Kupujący zrzeka się prawa do odwołania tego pełnomocnictwa oraz postanawia, że pełnomocnictwo to wygasa z chwilą wyodrębnienia ostatniego lokalu z przedmiotowego przedsięwzięcia deweloperskiego.",KLAUZULA_ABUZYWNA
"W przypadku zmiany wysokości opłat za powtarzanie kursów z powodu niezadowalających wyników w nauce w kolejnym roku akademickim, Student zostanie powiadomiony o nowej wysokości opłat w sposób przyjęty w Uczelni (np. strona www, informacje wywieszane na tablicy informacyjnej, wysyłane na adres mailowy Studenta itp.).",KLAUZULA_ABUZYWNA
"Wysokość wpisowego, czyli jednorazowej, bezzwrotnej opłaty wnoszonej przy przyjęciu ucznia do Szkoły/ Gimnazjum/ Liceum",KLAUZULA_ABUZYWNA
"Sklep zastrzega sobie prawo do odmowy realizacji zamówienia, które zawiera niekompletne dane, niezbędne do zrealizowania zamówienia, oraz które nie zostaną opłacone w terminie siedmiu dni kalendarzowych, chyba że indywidualne ustalenia między Klientem a Sklepem stanowią inaczej.",KLAUZULA_ABUZYWNA
Za rzeczy pozostawione na terenie Projektu Organizator nie ponosi żadnej odpowiedzialności.,KLAUZULA_ABUZYWNA
Rozpoczęcie korzystania równoznaczne jest z akceptacją regulaminu.,KLAUZULA_ABUZYWNA
"Organizatorzy nie ponoszą jakiejkolwiek odpowiedzialności za wszelkie skutki, wypadki, uszczerbki na zdrowiu, urazy emocjonalne, utratę życia, wszelkie szkody materialne wynikające z udziału w grach i nieprzestrzegania powyższego regulaminu.",KLAUZULA_ABUZYWNA
"Na terenie parku zabrania się wszelkich agresywnych zachowań. Osoby, które nie dostosują się do tej zasady ponoszą odpowiedzialność materialną, niezależnie od odpowiedzialności karnej",KLAUZULA_ABUZYWNA
Wszelkie spory wynikające pomiędzy stronami na tle realizacji niniejszej umowy będą rozstrzygały właściwe Sądy Gospodarcze dla siedziby Wykonawcy.,KLAUZULA_ABUZYWNA
"Strony zgodnie postanawiają, że w przypadku wystąpienia w trakcie budowy szczególnie niekorzystnych warunków atmosferycznych uniemożliwiających planową realizację inwestycji, Deweloperowi przysługuje prawo żądania zmiany niniejszej umowy w przedmiocie przedłużenia terminu zakończenia Przedsięwzięcia, nie dłużej niż o 30 (trzydzieści) dni",KLAUZULA_ABUZYWNA
"Nabywca udziela spółce ZOOMTECH spółka z ograniczoną odpowiedzialnością z siedzibą w Lublinie pełnomocnictwa do zmiany wysokości udziałów we współwłasności nieruchomości wspólnej (.) mocodawca oświadczył, że Pełnomocnik upoważniony jest do udzielania dalszych pełnomocnictw w powyższym zakresie.",KLAUZULA_ABUZYWNA
"Użytkownik pojazdu/ Parkingu ponosi odpowiedzialność za wszelkie szkody spowodowane przez pojazd lub powstałe w związku z korzystaniem z miejsca parkingowego m. in. powstałych na skutek wycieku płynów z pojazdu (wyciek oleju, płynu hamulcowego, płynu chłodniczego itp.)",KLAUZULA_ABUZYWNA
"Klubowiczka zobowiązuje się do przestrzegania regulaminów wywieszonych w Klubie. Podpisanie Umowy przez Klubowiczkę jest równoznaczne z oświadczeniem, że akceptuje ona regulamin obowiązujący w Klubie.",KLAUZULA_ABUZYWNA
"OŚWIADCZAM, iż zdaję sobie sprawę z ryzyka udziału w grze Paintball, w której uczestniczę wyłącznie na własną odpowiedzialność i w razie jakichkolwiek nieszczęśliwych zdarzeń nie będę wnosił roszczeń do organizatora",KLAUZULA_ABUZYWNA
"Użytkownik oświadcza, że otrzymał kompletny wolny od wad zestaw do gry i nie ma co do niego żadnych zastrzeżeń;",KLAUZULA_ABUZYWNA
"Strony opierając się z tym zakresie na postanowieniach Ustawy oświadczają, że przeniesienie na Nabywcę prawa własności Lokalu poprzedzone będzie odbiorem Lokalu przez Nabywcę , przy czym strony zastrzegają jednocześnie, iż jeszcze przed dokonaniem odbioru Deweloper zawiadomi Nabywcę- listem poleconym za potwierdzeniem odbioru z minimalnym wyprzedzeniem 7 (siedmiu) dni roboczych- o terminie właściwym do zweryfikowania przez Nabywcę poprawności wykonania stanu surowego Lokalu z instalacjami wewnątrzlokalowymi oraz stolarki okiennej",KLAUZULA_ABUZYWNA
"Korzystając z przerwy w członkostwie, Członkini ponosi wyłącznie opłatę członkostwa. W okresie przerwy w członkostwie Członkini nie może korzystać z pomieszczeń i sprzętu. Po przywróceniu członkostwa, zostanie ono przedłużone o okres przerwy.",KLAUZULA_ABUZYWNA
Niedokonanie wpłaty w wyznaczonym terminie może być podstawą do skreślenia z listy studentów.,KLAUZULA_ABUZYWNA
"Strona Nabywająca zobowiązana jest pisemnie poinformować Dewelopera o planowanych przeróbkach Lokalu Mieszkalnego w okresie rękojmi. W przypadku zaniechania tego obowiązku Nabywca traci uprawnienia z tytułu rękojmi w zakresie elementów objętych dokonanymi przeróbkami. Ponadto w przypadku zgłoszenia wad uznanie przez Dewelopera roszczeń będzie uzależnione od wykazania przez Nabywcę, że wady lub ich przyczyna istniały już w chwili wydania Lokalu Mieszkalnego, a nie są wynikiem przeprowadzonych przez Nabywcę przeróbek oraz prac wykończeniowych.",KLAUZULA_ABUZYWNA
"Nabywca wyraża zgodę na umieszczenie na elewacji budynku oraz na klatce schodowej, w której znajdować się będzie Lokal, logo Developera.",KLAUZULA_ABUZYWNA
"Strony ustalają, iż w kwocie określonej w ust. 1 zawarte są opłaty eksploatacyjne, które wynoszą 80 zł. i stanowią zaliczkę na poczet kosztów eksploatacyjnych związanych z używaniem mieszkania (m.in. woda, prąd, gaz, wywóz odpadów). Koszty eksploatacyjne wyliczone będą według faktycznego zużycia, proporcjonalnie do liczby osób zamieszkujących w lokalu. Zużycie powyższych mediów do kwoty 80 zł. na osobę na miesiąc będzie rozliczone ryczałtem i nie podlega zwrotowi. W przypadku wystąpienia różnicy między faktycznym zużyciem mediów, a kwotą ryczałtu, Wynajmujący ma prawo obciążyć Najemcę różnicą.",KLAUZULA_ABUZYWNA
"Pożyczkodawca będzie uprawniony do sprzedaży Lokalu na następujących warunkach: 2) po upływie okresu, o którym mowa w pkt 1 powyżej w sytuacji braku sprzedaży Lokalu na warunkach wskazanych w pkt 2, Pożyczkodawca ma prawo obniżyć oferowaną cenę sprzedaży i dokonać sprzedaży Lokalu.",KLAUZULA_ABUZYWNA
"Do korzystania z siłowni i jej urządzeń treningowych uprawnione są osoby, które dokonały opłaty za wstęp według obowiązującego cennika. Dowód opłaty należy każdorazowo okazać instruktorowi przy wejściu na siłownię. Wpłacona kwota pieniężna nie podlega zwrotowi.",KLAUZULA_ABUZYWNA
"Strony umowy w wyniku negocjacji zgodnie ustalają, że za dokonywane przez Pośrednika czynności pośrednictwa Zamawiający zapłaci bez dodatkowego wezwania do zapłaty gotówką do kasy w siedzibie Pośrednika wynagrodzenie umowne w kwocie w okresie miesięcy po wygaśnięciu niniejszej umowy pośrednictwa, również w przypadku wcześniejszej rezygnacji Zamawiającego z planowanej transakcji.",KLAUZULA_ABUZYWNA
Wniesione opłaty nie podlegają zwrotowi,KLAUZULA_ABUZYWNA
Dom opieki ARTWAY ma prawo żądania od Zleceniodawcy zapłaty odszkodowania za szkody wyrządzone przez Pensjonariusza osobom trzecim lub należącym do nich mieniu.,KLAUZULA_ABUZYWNA
Od zwracanych kwot nie przysługują odsetki.,KLAUZULA_ABUZYWNA
"Zleceniobiorca [Gmina Świeradów–Zdrój] nie ponosi odpowiedzialności za nie wykonanie usługi w ustalonym terminie jeżeli nie wykonał jej z przyczyn od siebie niezależnych m.in.: brak dojazdu, zamknięta brama posesji, złe warunki atmosferyczne, awaria sprzętu, awaria stacji zlewczej.",KLAUZULA_ABUZYWNA
Właściciel oraz personel Parku Rozrywki Rodzinnej BOBOLANDIA nie ponosi odpowiedzialności za bezpieczeństwo dzieci podczas wynajmu pokoju urodzinowego.,KLAUZULA_ABUZYWNA
Personel nie odpowiada za tzw. nieszczęśliwe wypadki podczas zabawy dzieci.,KLAUZULA_ABUZYWNA
"Szkody, które powstały skutek nieprawidłowych lub niezgodnych z umową działań Nabywcy w trakcie montowania towaru, lub jego użytkowania, nie stanowią podstawy do wnoszenia roszczeń wobec Sprzedającego. Nieprawidłowe lub niezgodne z umową działania określają informacje podane przez producenta towaru.",KLAUZULA_ABUZYWNA
"Strony ustalają, że wszelkie spory będą rozstrzygane polubownie, a w braku takiej możliwości sądem właściwym do rozpoznania sprawy będzie Sąd rzeczowo właściwy w Łodzi.",KLAUZULA_ABUZYWNA
Opłata za bilet pobierana jest z góry i nie podlega zwrotowi,KLAUZULA_ABUZYWNA
"Uczestnik gry oświadcza, że zdaje sobie sprawę z ryzyka udziału w grze Paintballowej, w której uczestniczy wyłącznie na własną odpowiedzialność i w razie jakichkolwiek nieszczęśliwych zdarzeń nie będzie wnosił roszczeń do organizatora.",KLAUZULA_ABUZYWNA
"MARCEL Sp. z o.o. Sp. k. nie odpowiada za opóźnienia kursów i wszystkie konsekwencje z nich wynikające, które powstały z przyczyn niezależnych od przewoźnika, a w szczególności na skutek wypadku komunikacyjnego, warunków atmosferycznych, kontroli organów władz państwowych lub dużego natężenia ruchu.",KLAUZULA_ABUZYWNA
"2. W przypadku opóźnienia w spłacie Pożyczki, Pożyczkodawca ma prawo do podjęcia działań windykacyjnych mających na celu odzyskanie swojej wierzytelności w tym w szczególności do: a) kontaktu telefonicznego z Pożyczkobiorcą, b) wysyłania monitów listowych i sms oraz c) przekazania tej wierzytelności do obsługi przez zewnętrzny podmiot.",KLAUZULA_ABUZYWNA
Dzieci do 10. roku życia przebywają w grocie solnej pod opieką dorosłych. Osoby te ponoszą za nie pełną odpowiedzialność.,KLAUZULA_ABUZYWNA
"Oświadczam, że otrzymałem i dokładnie zapoznałem się z Cennikiem, Cennikiem Promocyjnym i Regulaminem Świadczenia Usług Telekomunikacyjnych przez Nasza S.A. (Regulamin) regulaminem świadczenia usługi Dla Naszych – Bez Limitów, oraz wyrażam zgodę na ich treść i zobowiązuję się do stosowania zawartych w nich postanowień.",KLAUZULA_ABUZYWNA
W umowie przenoszącej własność lokalu mieszkalnego Nabywca wyrazi zgodę i udzieli pełnomocnictwa Deweloperowi na określenie sposobu korzystania z wybranych części nieruchomości wspólnej oraz zrzeknie się wszelkich praw do korzystania z tych części nieruchomości oraz wyrazi zgodę na ujawnianie w dziale trzecim księgi wieczystej prowadzonej dla nieruchomości wspólnej roszczeń z tychże umów wynikających,KLAUZULA_ABUZYWNA
"Zmiana wysokości opłat lub zasad ich stosowania i naliczania, wprowadzenie opłat za czynności dotychczas nie ujęte w Tabeli jest możliwe z ważnych przyczyn, za które uznaje się: a. zmianę powszechnie obowiązujących przepisów, o ile istnieje związek przyczynowo-skutkowy między zmianą przepisów a zmianą kosztów wykonywania czynności przez Bank; b. wydanie rekomendacji przez organ nadzoru nad działalnością Banku, urzędowej lub sądowej interpretacji powszechnie obowiązujących przepisów albo wydanie wyroku sądowego lub decyzji administracyjnej przez uprawniony organ, o ile istnieje związek przyczynowo-skutkowy między wydaniem rekomendacji, urzędowej lub sądowej interpretacji przepisów albo wyroku lub decyzji administracyjnej a zmianą kosztów wykonywania czynności przez Bank; c. zmianę cen energii elektrycznej, taryf pocztowych, telekomunikacyjnych lub rozliczeń międzybankowych, o ile istnieje związek przyczynowo-skutkowy między zmianą tych cen a zmianą kosztów wykonywania czynności przez Bank.",KLAUZULA_ABUZYWNA
Za nie stosowanie się do poleceń instruktora grozi wydalenie z parku bez zwrotu kosztów biletu.,KLAUZULA_ABUZYWNA
"Wypożyczalnia nie ponosi odpowiedzialności za szkody, jakim mogłyby ulec pozostawione na jej terenie samochody, a w szczególności za kradzieże, uszkodzenia, dewastacje włączając w to szkody wywołane siłami natury.",KLAUZULA_ABUZYWNA
"Doktorant oświadcza, że: zapoznał się z treścią niniejszej umowy, Uchwałą Nr . Senatu Uniwersytetu Medycznego w Lublinie z roku w sprawie zasad pobierania opłat za świadczone przez UM usługi edukacyjne oraz Zarządzenie Nr .. Rektora Uniwersytetu Medycznego w Lublinie z dnia . w sprawie stawek opłat za świadczone przez UM usługi edukacyjne, zamieszczonych się na stronie internetowej Uczelni: uchwała - oraz zarządzenie -",KLAUZULA_ABUZYWNA
Do tak ustalonego wynagrodzenia doliczony zostanie podatek VAT w wysokości wynikającej z aktualnie obowiązujących przepisów.,KLAUZULA_ABUZYWNA
"Strony ustalają, że zawarcie Umowy przyrzeczonej odbędzie się w kancelarii notarialnej wskazanej przez Dewelopera na terenie Wrocławia, przy czym na uzasadnione życzenie Nabywcy, zawarcie tej Umowy może mieć miejsce w innej kancelarii przez Niego wskazanej na terenie Wrocławia. Opłaty i koszty związane z zawarciem niniejszej Umowy, koszty wpisów do księgi wieczystej dla Nieruchomości związanych z roszczeniem o zawarcie Umowy przyrzeczonej pokrywa Deweloper, natomiast koszty zmian umowy (aneksów) obciążają w równych częściach Dewelopera i Nabywcę .",KLAUZULA_ABUZYWNA
"W przypadku wypowiedzenia umowy przez Studenta przed rozpoczęciem pierwszych zajęć wynikających z właściwych harmonogramów, wniesiona przez niego opłata administracyjna (wpisowe) zostaje pomniejszona o koszt postępowania rekrutacyjnego w wysokości 300 zł.",KLAUZULA_ABUZYWNA
"W przypadku odstąpienia przez Zleceniodawcę od umowy w terminie: - od 365 do 180 dni przed planowanym przyjęciem, Zleceniodawca ponosi koszt stanowiący równowartość trzykrotności zaliczki wskazanej w pkt 5 umowy, - od 179 do 61 dni przed planowanym przyjęciem, Zleceniodawca ponosi koszt stanowiący równowartość 50% wstępnych kosztów przyjęcia, obliczonych na podstawie pkt 3 i 4 umowy przy założeniu minimalnej liczby gości wskazanej przez Zleceniodawcę, - od 60 do 11 dni przed planowanym przyjęciem, Zleceniodawca ponosi koszt stanowiący równowartość 80% wstępnych kosztów przyjęcia, obliczonych na podstawie pkt 3 i 4 umowy przy założeniu minimalnej liczby gości wskazanej przez Zleceniodawcę. - Do 10 dni przed planowanym przyjęciem, Zleceniodawca ponosi koszt stanowiący równowartość 100% wstępnych kosztów przyjęcia, obliczonych na podstawie pkt 3 i 4 umowy przy założeniu minimalnej liczby gości wskazanej przez Zleceniodawcę.",KLAUZULA_ABUZYWNA
